id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
qBwOLby0sOJd3QG1o76W2w,veda-modern-indian-bistro-philadelphia-3,Veda - Modern Indian Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/hCps3Ud6GPEydcxFCKmcGA/o.jpg,False,https://www.yelp.com/biz/veda-modern-indian-bistro-philadelphia-3?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,566,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.1,"{'latitude': 39.95176, 'longitude': -75.17225}","['pickup', 'delivery']",$$,"{'address1': '1920 Chestnut St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19103', 'country': 'US', 'state': 'PA', 'display_address': ['1920 Chestnut St', 'Philadelphia, PA 19103']}",+12675192001,(267) 519-2001,276.8897214275711
6ajnOk0GcY9xbb5Ocaw8Gw,barbuzzo-philadelphia,Barbuzzo,https://s3-media2.fl.yelpcdn.com/bphoto/DORymf8MBaKV4aemHUL0Xw/o.jpg,False,https://www.yelp.com/biz/barbuzzo-philadelphia?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,3264,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.3,"{'latitude': 39.94999, 'longitude': -75.16216}","['pickup', 'delivery']",$$,"{'address1': '110 S 13th St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['110 S 13th St', 'Philadelphia, PA 19107']}",+12155469300,(215) 546-9300,880.9573136779102
9PZxjhTIU7OgPIzuGi89Ew,el-vez-philadelphia,El Vez,https://s3-media3.fl.yelpcdn.com/bphoto/LU9n7XGaqdRiVwEfeEAcmw/o.jpg,False,https://www.yelp.com/biz/el-vez-philadelphia?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,3602,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 39.9497020026001, 'longitude': -75.1617702841759}",['delivery'],$$,"{'address1': '121 S 13th St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['121 S 13th St', 'Philadelphia, PA 19107']}",+12159289800,(215) 928-9800,926.4472511736462
AGlh4ZDv6jnoiYfz7At9mw,dim-sum-garden-philadelphia,Dim Sum Garden,https://s3-media2.fl.yelpcdn.com/bphoto/ybSDyHe9hvh2fOCP3NKpwA/o.jpg,False,https://www.yelp.com/biz/dim-sum-garden-philadelphia?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,2965,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'shanghainese', 'title': 'Shanghainese'}]",3.9,"{'latitude': 39.955399, 'longitude': -75.156727}","['pickup', 'delivery']",$$,"{'address1': '1020 Race St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['1020 Race St', 'Philadelphia, PA 19107']}",+12158730258,(215) 873-0258,1242.771141819465
6_T2xzR74JqGCTPefAD8Tw,morimoto-philadelphia,Morimoto,https://s3-media3.fl.yelpcdn.com/bphoto/vqJvdgXQ5jsQkPVSwkr8Qg/o.jpg,False,https://www.yelp.com/biz/morimoto-philadelphia?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,2120,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.3,"{'latitude': 39.9496652298936, 'longitude': -75.1532727008282}","['delivery', 'pickup']",$$$$,"{'address1': '723 Chestnut St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19106', 'country': 'US', 'state': 'PA', 'display_address': ['723 Chestnut St', 'Philadelphia, PA 19106']}",+12154139070,(215) 413-9070,1596.180907915483
llQfDCKPXBW1-hSb_qUC-g,india-palace-phoenix-3,India Palace,https://s3-media4.fl.yelpcdn.com/bphoto/m2Uz2LkpV86-QIzeY9p_RA/o.jpg,False,https://www.yelp.com/biz/india-palace-phoenix-3?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,736,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.3,"{'latitude': 33.638853, 'longitude': -112.123114}","['delivery', 'pickup']",$$,"{'address1': '2941 W Bell Rd', 'address2': '', 'address3': '', 'city': 'Phoenix', 'zip_code': '85053', 'country': 'US', 'state': 'AZ', 'display_address': ['2941 W Bell Rd', 'Phoenix, AZ 85053']}",+16029424224,(602) 942-4224,2798.6697577008827
EDcZRvERC22Cvw1yi4-VKg,the-sicilian-butcher-phoenix-3,The Sicilian Butcher,https://s3-media1.fl.yelpcdn.com/bphoto/CgjGOIqWGRyABH5_LeR6Ww/o.jpg,False,https://www.yelp.com/biz/the-sicilian-butcher-phoenix-3?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,3293,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.4,"{'latitude': 33.627387, 'longitude': -111.978336}",['delivery'],$$,"{'address1': '15530 N Tatum Blvd', 'address2': 'Ste 160', 'address3': None, 'city': 'Phoenix', 'zip_code': '85032', 'country': 'US', 'state': 'AZ', 'display_address': ['15530 N Tatum Blvd', 'Ste 160', 'Phoenix, AZ 85032']}",+16027755140,(602) 775-5140,10662.589224972011
cHdJXLlKNWixBXpDwEGb_A,chino-bandido-phoenix-3,Chino Bandido,https://s3-media2.fl.yelpcdn.com/bphoto/v7ExT0VPZKEZ9Fyj1NcTrQ/o.jpg,False,https://www.yelp.com/biz/chino-bandido-phoenix-3?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,2324,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.1,"{'latitude': 33.6403102688101, 'longitude': -112.07927515992183}",[],$$,"{'address1': '310 W Bell Rd', 'address2': '', 'address3': '', 'city': 'Phoenix', 'zip_code': '85023', 'country': 'US', 'state': 'AZ', 'display_address': ['310 W Bell Rd', 'Phoenix, AZ 85023']}",+16023753639,(602) 375-3639,1436.245347593798
UUtWoDyREiy9MPdtTRFUYQ,george-and-sons-asian-cuisine-phoenix,George & Son's Asian Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/W1SyJW5LAK74qBzfhQw3zg/o.jpg,False,https://www.yelp.com/biz/george-and-sons-asian-cuisine-phoenix?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,763,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.2,"{'latitude': 33.66669823138931, 'longitude': -112.12450954477328}","['pickup', 'delivery']",$$,"{'address1': '3049 W Agua Fria Fwy', 'address2': '', 'address3': '', 'city': 'Phoenix', 'zip_code': '85027', 'country': 'US', 'state': 'AZ', 'display_address': ['3049 W Agua Fria Fwy', 'Phoenix, AZ 85027']}",+16234341888,(623) 434-1888,4578.607699925665
_n0B8mRTWP6ZfX8npDGEqw,yutaka-japanese-restaurant-phoenix,Yutaka Japanese Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/GFyq1dHL8and703H-qZzsw/o.jpg,False,https://www.yelp.com/biz/yutaka-japanese-restaurant-phoenix?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,875,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.7,"{'latitude': 33.639089, 'longitude': -112.063179}","['pickup', 'delivery']",$$,"{'address1': '751 E Bell Rd', 'address2': 'Ste 9', 'address3': '', 'city': 'Phoenix', 'zip_code': '85022', 'country': 'US', 'state': 'AZ', 'display_address': ['751 E Bell Rd', 'Ste 9', 'Phoenix, AZ 85022']}",+16028438882,(602) 843-8882,2828.362271328258
qrK6Cl5k7FoUAgxpNsNTbw,india-palace-san-antonio,India Palace,https://s3-media2.fl.yelpcdn.com/bphoto/Hh1y5aocbYG5TveolOPGsw/o.jpg,False,https://www.yelp.com/biz/india-palace-san-antonio?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,692,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.1,"{'latitude': 29.519858721233895, 'longitude': -98.5715165}","['pickup', 'delivery']",$$,"{'address1': '8474 Fredericksburg Rd', 'address2': 'Ste 100', 'address3': '', 'city': 'San Antonio', 'zip_code': '78229', 'country': 'US', 'state': 'TX', 'display_address': ['8474 Fredericksburg Rd', 'Ste 100', 'San Antonio, TX 78229']}",+12106925262,(210) 692-5262,6206.733823149265
mE8oeT-264q0MRKhVo7j8A,dough-pizzeria-napoletana-san-antonio,Dough Pizzeria Napoletana,https://s3-media1.fl.yelpcdn.com/bphoto/9awNHohqpkvpJ6mOgi-X0A/o.jpg,False,https://www.yelp.com/biz/dough-pizzeria-napoletana-san-antonio?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1845,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.1,"{'latitude': 29.5195143, 'longitude': -98.5069249}",['delivery'],$$,"{'address1': '6989 Blanco Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['6989 Blanco Rd', 'San Antonio, TX 78216']}",+12109796565,(210) 979-6565,2840.803994896287
CLbzZGsLKcUf4G269KEu_Q,rosarios-comidamex-and-bar-san-antonio-2,Rosario's ComidaMex & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/TXifgwlQ6OqhOfW7qftWEQ/o.jpg,False,https://www.yelp.com/biz/rosarios-comidamex-and-bar-san-antonio-2?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,3721,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'bars', 'title': 'Bars'}]",3.9,"{'latitude': 29.41725, 'longitude': -98.48987}","['pickup', 'delivery']",$$,"{'address1': ""722 S Saint Mary's St"", 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': [""722 S Saint Mary's St"", 'San Antonio, TX 78205']}",+12102231806,(210) 223-1806,8906.124616389177
9fxM8Dj9gHr_xbAbJ3UJZg,kung-fu-noodle-功夫面馆-san-antonio,Kung Fu Noodle 功夫面馆,https://s3-media2.fl.yelpcdn.com/bphoto/UwMSEb2RUuQW8GtnDe_bkw/o.jpg,False,https://www.yelp.com/biz/kung-fu-noodle-%E5%8A%9F%E5%A4%AB%E9%9D%A2%E9%A6%86-san-antonio?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1236,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.3,"{'latitude': 29.54034, 'longitude': -98.58363}",['delivery'],$$,"{'address1': '10415 Huebner Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78240', 'country': 'US', 'state': 'TX', 'display_address': ['10415 Huebner Rd', 'San Antonio, TX 78240']}",+12108583000,(210) 858-3000,8409.56042370346
8aUAFZSENBgdC17hPpKp5g,wild-goji-restaurant-and-bar-san-antonio-3,Wild Goji Restaurant & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/KApU2QMR0YtkoVrnTtHDWA/o.jpg,False,https://www.yelp.com/biz/wild-goji-restaurant-and-bar-san-antonio-3?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1210,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.3,"{'latitude': 29.522726203712143, 'longitude': -98.50648914110675}","['delivery', 'restaurant_reservation']",$$,"{'address1': '7115 Blanco Rd', 'address2': 'Ste 110', 'address3': '', 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['7115 Blanco Rd', 'Ste 110', 'San Antonio, TX 78216']}",+12102770638,(210) 277-0638,3227.519466119709
9bWTmhocDMrNdzqImbqVkA,tandoori-hut-san-diego-3,Tandoori Hut,https://s3-media3.fl.yelpcdn.com/bphoto/qQCTZeBhXwtHkTmVioPC_g/o.jpg,False,https://www.yelp.com/biz/tandoori-hut-san-diego-3?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1836,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 32.748030614326474, 'longitude': -117.1607234}","['delivery', 'pickup']",$$,"{'address1': '3890 5th Ave', 'address2': None, 'address3': '', 'city': 'San Diego', 'zip_code': '92103', 'country': 'US', 'state': 'CA', 'display_address': ['3890 5th Ave', 'San Diego, CA 92103']}",+16192954488,(619) 295-4488,4781.016188861323
aY_z6z6at7wyoW7sFhf4bA,cucina-urbana-san-diego-4,CUCINA urbana,https://s3-media3.fl.yelpcdn.com/bphoto/W3eq1Q3z8jI_uDz8mINbUQ/o.jpg,False,https://www.yelp.com/biz/cucina-urbana-san-diego-4?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,4670,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.4,"{'latitude': 32.731246262774796, 'longitude': -117.16009352882612}","['pickup', 'delivery']",$$,"{'address1': '505 Laurel St', 'address2': '', 'address3': '', 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['505 Laurel St', 'San Diego, CA 92101']}",+16192392222,(619) 239-2222,6630.566040690313
gW9QYl6rijkncwPpvdVr7A,coasterra-san-diego,Coasterra,https://s3-media1.fl.yelpcdn.com/bphoto/yhT6V2ib1ijBK_rYGHWiOw/o.jpg,False,https://www.yelp.com/biz/coasterra-san-diego?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,3472,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 32.724324, 'longitude': -117.1881433}",['delivery'],$$$,"{'address1': '880 B Harbor Island Dr', 'address2': None, 'address3': '', 'city': 'San Diego', 'zip_code': '92101', 'country': 'US', 'state': 'CA', 'display_address': ['880 B Harbor Island Dr', 'San Diego, CA 92101']}",+16198141300,(619) 814-1300,8035.785635403383
iyLfem8zE0fLWTf-4WdqaA,steamy-piggy-san-diego-2,Steamy Piggy,https://s3-media2.fl.yelpcdn.com/bphoto/4QHMIkQgYCSv-QNYXbkBEQ/o.jpg,False,https://www.yelp.com/biz/steamy-piggy-san-diego-2?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,5319,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.4,"{'latitude': 32.82558093593696, 'longitude': -117.15449932962656}","['pickup', 'delivery']",$$,"{'address1': '4681 Convoy St', 'address2': 'Ste A', 'address3': None, 'city': 'San Diego', 'zip_code': '92111', 'country': 'US', 'state': 'CA', 'display_address': ['4681 Convoy St', 'Ste A', 'San Diego, CA 92111']}",+18584920401,(858) 492-0401,3883.3517649812966
iyLfem8zE0fLWTf-4WdqaA,steamy-piggy-san-diego-2,Steamy Piggy,https://s3-media2.fl.yelpcdn.com/bphoto/4QHMIkQgYCSv-QNYXbkBEQ/o.jpg,False,https://www.yelp.com/biz/steamy-piggy-san-diego-2?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,5319,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.4,"{'latitude': 32.82558093593696, 'longitude': -117.15449932962656}","['pickup', 'delivery']",$$,"{'address1': '4681 Convoy St', 'address2': 'Ste A', 'address3': None, 'city': 'San Diego', 'zip_code': '92111', 'country': 'US', 'state': 'CA', 'display_address': ['4681 Convoy St', 'Ste A', 'San Diego, CA 92111']}",+18584920401,(858) 492-0401,3883.3517649812966
mh5nnWNWPaGvvR_o_LlwGw,roti-grill-dallas,Roti Grill,https://s3-media2.fl.yelpcdn.com/bphoto/ODTdjiTDmyZUh-xydOE65Q/o.jpg,False,https://www.yelp.com/biz/roti-grill-dallas?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,589,"[{'alias': 'indpak', 'title': 'Indian'}]",3.7,"{'latitude': 32.8205383, 'longitude': -96.788385}","['delivery', 'pickup']",$$,"{'address1': '4438 McKinney Ave', 'address2': 'Ste 100', 'address3': '', 'city': 'Dallas', 'zip_code': '75205', 'country': 'US', 'state': 'TX', 'display_address': ['4438 McKinney Ave', 'Ste 100', 'Dallas, TX 75205']}",+12145213655,(214) 521-3655,2357.225118333477
bml-gjgOTeSYJI-Gq6bMRA,monarch-dallas-2,Monarch,https://s3-media2.fl.yelpcdn.com/bphoto/eM-zwNrhF-3Zq-K075M6sQ/o.jpg,False,https://www.yelp.com/biz/monarch-dallas-2?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,759,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.2,"{'latitude': 32.781565163451, 'longitude': -96.8006905}",[],$$$$,"{'address1': '1401 Elm St', 'address2': 'Fl 49', 'address3': None, 'city': 'Dallas', 'zip_code': '75202', 'country': 'US', 'state': 'TX', 'display_address': ['1401 Elm St', 'Fl 49', 'Dallas, TX 75202']}",+12149452222,(214) 945-2222,6401.305994743207
vwQnJlj90NgYbbbVLQSpFg,meso-maya-comida-y-copas-dallas-4,Meso Maya Comida y Copas,https://s3-media4.fl.yelpcdn.com/bphoto/sS9Kbv6MhULgVJJ5UAINJw/o.jpg,False,https://www.yelp.com/biz/meso-maya-comida-y-copas-dallas-4?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,3001,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,"{'latitude': 32.787751, 'longitude': -96.8047241}","['delivery', 'pickup']",$$,"{'address1': '1611 Mckinney Ave', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75202', 'country': 'US', 'state': 'TX', 'display_address': ['1611 Mckinney Ave', 'Dallas, TX 75202']}",+12144846555,(214) 484-6555,5727.072270282836
XkXVsgLVRvbabDkEX0NFDg,monkey-king-noodle-dallas,Monkey King Noodle,https://s3-media2.fl.yelpcdn.com/bphoto/qNLlgusHvTOygNARhJAaug/o.jpg,False,https://www.yelp.com/biz/monkey-king-noodle-dallas?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1155,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.4,"{'latitude': 32.78475, 'longitude': -96.780933}","['pickup', 'delivery']",$$,"{'address1': '2933 Main St', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75226', 'country': 'US', 'state': 'TX', 'display_address': ['2933 Main St', 'Dallas, TX 75226']}",+14697132648,(469) 713-2648,6318.500558470999
CPQEBDq7cspBB_AFYHvTDw,uchi-dallas-5,Uchi,https://s3-media3.fl.yelpcdn.com/bphoto/ddN0fxVNo-XBL4n5KaO9Yw/o.jpg,False,https://www.yelp.com/biz/uchi-dallas-5?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,1978,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.6,"{'latitude': 32.79676, 'longitude': -96.8066599}",[],$$$$,"{'address1': '2817 Maple Ave', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75201', 'country': 'US', 'state': 'TX', 'display_address': ['2817 Maple Ave', 'Dallas, TX 75201']}",+12148555454,(214) 855-5454,4732.338449997303
9so8PQIG3Q-6mXQg5756CQ,sam-and-curry-san-jose,Sam and Curry,https://s3-media4.fl.yelpcdn.com/bphoto/Xh93WjazEa9dJfLAJeaJaw/o.jpg,False,https://www.yelp.com/biz/sam-and-curry-san-jose?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,623,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}]",4.6,"{'latitude': 37.370824, 'longitude': -121.916974}","['pickup', 'delivery']",$$,"{'address1': '1751 N 1st St', 'address2': 'Ste 40', 'address3': None, 'city': 'San Jose', 'zip_code': '95112', 'country': 'US', 'state': 'CA', 'display_address': ['1751 N 1st St', 'Ste 40', 'San Jose, CA 95112']}",+16692427956,(669) 242-7956,6676.860531652256
MFaI-6VxY3sayMgAaWG_Mw,original-joes-san-jose-san-jose-4,Original Joe's San Jose,https://s3-media2.fl.yelpcdn.com/bphoto/4UQe8NZcrS4vXPrHYvCKnw/o.jpg,False,https://www.yelp.com/biz/original-joes-san-jose-san-jose-4?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,2416,"[{'alias': 'italian', 'title': 'Italian'}]",3.2,"{'latitude': 37.331329, 'longitude': -121.887156}","['delivery', 'pickup']",$$$,"{'address1': '301 S 1st St', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95113', 'country': 'US', 'state': 'CA', 'display_address': ['301 S 1st St', 'San Jose, CA 95113']}",+14082927030,(408) 292-7030,1650.924994650356
rjUOwXNxsg0tstFssAjfsQ,luna-mexican-kitchen-the-alameda-san-jose,LUNA Mexican Kitchen - The Alameda,https://s3-media1.fl.yelpcdn.com/bphoto/JjzG0auXHdUing7hHn7keQ/o.jpg,False,https://www.yelp.com/biz/luna-mexican-kitchen-the-alameda-san-jose?adjust_creative=mUhtpg0LANTRd76OAeN1RQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mUhtpg0LANTRd76OAeN1RQ,2645,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.3,"{'latitude': 37.333944, 'longitude': -121.915297}","['pickup', 'delivery']",$$,"{'address1': '1495 The Alameda', 'address2': '', 'address3': None, 'city': 'San Jose', 'zip_code': '95126', 'country': 'US', 'state': 'CA', 'display_address': ['1495 The Alameda', 'San Jose, CA 95126']}",+14083202654,(408) 320-2654,3299.44931867476
